 "subject" , "catalog" , "topicLabel" , "topicURI" , "eventURI" , "resourceURI" ,
 "COMP" , "474" , "natural language processing (NLP)" , "http://dbpedia.org/resource/Natural_language_processing" , "http://focu.io/data#005484_Lecture07" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab07.pdf" ,
 "COMP" , "474" , "Canada" , "http://dbpedia.org/resource/Canada" , "http://focu.io/data#005484_Lecture07" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab07.pdf" ,
 "COMP" , "474" , "KNN" , "http://dbpedia.org/resource/K-nearest_neighbors_algorithm" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet06.pdf" ,
 "COMP" , "474" , "kNN" , "http://dbpedia.org/resource/K-nearest_neighbors_algorithm" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet06.pdf" ,
 "COMP" , "474" , "ML" , "http://dbpedia.org/resource/Machine_learning" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet06.pdf" ,
 "COMP" , "474" , "Machine Learning" , "http://dbpedia.org/resource/Machine_learning" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet06.pdf" ,
 "COMP" , "474" , "AI" , "http://dbpedia.org/resource/Artificial_intelligence" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet06.pdf" ,
 "COMP" , "474" , "Intelligent Systems" , "http://dbpedia.org/resource/Artificial_intelligence" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet06.pdf" ,
 "COMP" , "474" , "CAESAR" , "http://dbpedia.org/resource/CAESAR_self-propelled_howitzer" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "Christopher" , "http://dbpedia.org/resource/Christopher_Tolkien" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "Recommender Systems" , "http://dbpedia.org/resource/Recommender_system" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "Hamlet" , "http://dbpedia.org/resource/Hamlet" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "Cambridge University Press" , "http://dbpedia.org/resource/Cambridge_University_Press" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "AP" , "http://dbpedia.org/resource/Advanced_Placement" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "AP" , "http://dbpedia.org/resource/Wireless_access_point" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "Alag" , "http://dbpedia.org/resource/Alag" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "BRUTUS" , "http://dbpedia.org/resource/Brutus_the_Younger" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "Tempest" , "http://dbpedia.org/resource/The_Tempest" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "John Berryman" , "http://dbpedia.org/resource/John_Berryman" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "Concordia" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "Sir George Williams University" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "Concordia University" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "Concordia University" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "CONCORDIA UNIVERSITY" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "Boolean model" , "http://dbpedia.org/resource/Boolean_model_(probability_theory)" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "IDF" , "http://dbpedia.org/resource/Israel_Defense_Forces" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "FOAF" , "http://dbpedia.org/resource/FOAF_(ontology)" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "Anthony Julius" , "http://dbpedia.org/resource/Anthony_Julius" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "CLEOPATRA" , "http://dbpedia.org/resource/Cleopatra" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "GUMO" , "http://dbpedia.org/resource/Aksu_City" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "Computer Science" , "http://dbpedia.org/resource/Computer_science" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "Doug Turnbull" , "http://dbpedia.org/resource/Doug_Turnbull" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "Prabhakar Raghavan" , "http://dbpedia.org/resource/Prabhakar_Raghavan" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides06.pdf" ,
 "COMP" , "474" , "English language" , "http://dbpedia.org/resource/English_language" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab06.pdf" ,
 "COMP" , "474" , "English" , "http://dbpedia.org/resource/English_language" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab06.pdf" ,
 "COMP" , "474" , "This week" , "http://dbpedia.org/resource/This_Week_(American_TV_program)" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab06.pdf" ,
 "COMP" , "474" , "Lego" , "http://dbpedia.org/resource/Lego" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab06.pdf" ,
 "COMP" , "474" , "EU" , "http://dbpedia.org/resource/European_Union" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab06.pdf" ,
 "COMP" , "474" , "Canada" , "http://dbpedia.org/resource/Canada" , "http://focu.io/data#005484_Lecture06" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab06.pdf" ,
 "COMP" , "474" , "English language" , "http://dbpedia.org/resource/English_language" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab03.pdf" ,
 "COMP" , "474" , "English" , "http://dbpedia.org/resource/English_language" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab03.pdf" ,
 "COMP" , "474" , "Concordia University" , "http://dbpedia.org/resource/Main_Page" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab03.pdf" ,
 "COMP" , "474" , "Concordia" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab03.pdf" ,
 "COMP" , "474" , "Sir George Williams University" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab03.pdf" ,
 "COMP" , "474" , "Concordia University" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab03.pdf" ,
 "COMP" , "474" , "Concordia University" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab03.pdf" ,
 "COMP" , "474" , "CONCORDIA UNIVERSITY" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab03.pdf" ,
 "COMP" , "474" , "DBpedia" , "http://dbpedia.org/resource/DBpedia" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab03.pdf" ,
 "COMP" , "474" , "DBpedia Spotlight" , "http://dbpedia.org/resource/DBpedia" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab03.pdf" ,
 "COMP" , "474" , "DBPedia" , "http://dbpedia.org/resource/DBpedia" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab03.pdf" ,
 "COMP" , "474" , "RDF Schema" , "http://dbpedia.org/resource/RDF_Schema" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab03.pdf" ,
 "COMP" , "474" , "RDF schema" , "http://dbpedia.org/resource/RDF_Schema" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab03.pdf" ,
 "COMP" , "474" , "FOAF" , "http://dbpedia.org/resource/FOAF_(ontology)" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab03.pdf" ,
 "COMP" , "474" , "Canada" , "http://dbpedia.org/resource/Canada" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab03.pdf" ,
 "COMP" , "474" , "Heidelberg" , "http://dbpedia.org/resource/Heidelberg" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "The Next Web" , "http://dbpedia.org/resource/The_Next_Web" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Harper Collins" , "http://dbpedia.org/resource/HarperCollins" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "TED" , "http://dbpedia.org/resource/TED_(conference)" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Congress" , "http://dbpedia.org/resource/United_States_Congress" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "thesauri" , "http://dbpedia.org/resource/Thesaurus" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "ACM" , "http://dbpedia.org/resource/Association_for_Computing_Machinery" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "David Wood" , "http://dbpedia.org/resource/Straitjacket_Fits" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Layer Cake" , "http://dbpedia.org/resource/Layer_cake" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "TBL" , "http://dbpedia.org/resource/Basketball_Super_League" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "The Artist" , "http://dbpedia.org/resource/The_Artist_(film)" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "RDF triple" , "http://dbpedia.org/resource/Semantic_triple" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "RDF Triple" , "http://dbpedia.org/resource/Semantic_triple" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Berlin" , "http://dbpedia.org/resource/Humboldt_University_of_Berlin" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Sameer" , "http://dbpedia.org/resource/Sameer_(lyricist)" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "The Glass Palace" , "http://dbpedia.org/resource/The_Glass_Palace" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "London" , "http://dbpedia.org/resource/London" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "IRI" , "http://dbpedia.org/resource/Internationalized_Resource_Identifier" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Concordia" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Sir George Williams University" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Concordia University" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Concordia University" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "CONCORDIA UNIVERSITY" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Morgan" , "http://dbpedia.org/resource/Morgan_Motor_Company" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "loc" , "http://dbpedia.org/resource/Library_of_Congress" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "LOC" , "http://dbpedia.org/resource/Library_of_Congress" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Unicode" , "http://dbpedia.org/resource/Unicode" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "RDF Schema" , "http://dbpedia.org/resource/RDF_Schema" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "RDF schema" , "http://dbpedia.org/resource/RDF_Schema" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Christian" , "http://dbpedia.org/resource/Christianity" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "AI" , "http://dbpedia.org/resource/Artificial_intelligence" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Intelligent Systems" , "http://dbpedia.org/resource/Artificial_intelligence" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Chapter 7" , "http://dbpedia.org/resource/Chapter_VII_of_the_United_Nations_Charter" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "RDF" , "http://dbpedia.org/resource/Resource_Description_Framework" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Resource Description Framework (RDF)" , "http://dbpedia.org/resource/Resource_Description_Framework" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "FOAF" , "http://dbpedia.org/resource/FOAF_(ontology)" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Schema.org" , "http://dbpedia.org/resource/Schema.org" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Liyang" , "http://dbpedia.org/resource/Liyang" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Nexus" , "http://dbpedia.org/resource/Google_Nexus" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Uniform Resource Locator" , "http://dbpedia.org/resource/URL" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Computer Science" , "http://dbpedia.org/resource/Computer_science" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "RDF/XML" , "http://dbpedia.org/resource/XML" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "ISO" , "http://dbpedia.org/resource/International_Organization_for_Standardization" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Dewey Decimal" , "http://dbpedia.org/resource/Dewey_Decimal_Classification" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Luke" , "http://dbpedia.org/resource/Gospel_of_Luke" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Dublin Core" , "http://dbpedia.org/resource/Dublin_Core" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides03.pdf" ,
 "COMP" , "474" , "Concordia University" , "http://dbpedia.org/resource/Main_Page" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet03.pdf" ,
 "COMP" , "474" , "Concordia" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet03.pdf" ,
 "COMP" , "474" , "Sir George Williams University" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet03.pdf" ,
 "COMP" , "474" , "Concordia University" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet03.pdf" ,
 "COMP" , "474" , "Concordia University" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet03.pdf" ,
 "COMP" , "474" , "CONCORDIA UNIVERSITY" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet03.pdf" ,
 "COMP" , "474" , "DBpedia" , "http://dbpedia.org/resource/DBpedia" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet03.pdf" ,
 "COMP" , "474" , "DBpedia Spotlight" , "http://dbpedia.org/resource/DBpedia" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet03.pdf" ,
 "COMP" , "474" , "DBPedia" , "http://dbpedia.org/resource/DBpedia" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet03.pdf" ,
 "COMP" , "474" , "RDF Schema" , "http://dbpedia.org/resource/RDF_Schema" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet03.pdf" ,
 "COMP" , "474" , "RDF schema" , "http://dbpedia.org/resource/RDF_Schema" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet03.pdf" ,
 "COMP" , "474" , "AI" , "http://dbpedia.org/resource/Artificial_intelligence" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet03.pdf" ,
 "COMP" , "474" , "Intelligent Systems" , "http://dbpedia.org/resource/Artificial_intelligence" , "http://focu.io/data#005484_Lecture03" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet03.pdf" ,
 "COMP" , "474" , "Recommender Systems" , "http://dbpedia.org/resource/Recommender_system" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet05.pdf" ,
 "COMP" , "474" , "AP" , "http://dbpedia.org/resource/Associated_Press" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet05.pdf" ,
 "COMP" , "474" , "AI" , "http://dbpedia.org/resource/Artificial_intelligence" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet05.pdf" ,
 "COMP" , "474" , "Intelligent Systems" , "http://dbpedia.org/resource/Artificial_intelligence" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet05.pdf" ,
 "COMP" , "474" , "X5" , "http://dbpedia.org/resource/BMW_X5" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet05.pdf" ,
 "COMP" , "474" , "Data Publishing" , "http://dbpedia.org/resource/Data_publishing" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "PE" , "http://dbpedia.org/resource/Pareto_efficiency" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "English language" , "http://dbpedia.org/resource/English_language" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "English" , "http://dbpedia.org/resource/English_language" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
